date,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
10/11/15,1.173020528,1.7,1.1,1.1,0.02,1.37,0.28,1.026045777,0.307777296,1.813745601,0.643766515,0.792552522,0.893655049,0.664272197,1.170731707,1.288710632,0.21111893,0.451722191,0.1775298,0.608304681,0.906882591,0.397965952,0.5,0.650655946,0.889756944,1.507438017,0.15,0.913978495,0.928495197,0.604788941,3.429945577,1.226506161,1.508922572,0.295333727,0.730326821,1.728499157,1
10/18/15,0.98265896,3.1,1,1.3,0.06,1.21,0.54,1.050939664,0.317472608,2.041767272,0.733374767,1.443683883,1.091287026,0.629175082,0.78125,1.240484917,0.232738557,0.498287138,0.137425561,0.605907599,1.161459185,0.488182875,1.16,0.572452586,0.801526718,1.617440225,0.23,0.803359503,0.818172031,0.757877942,3.630569268,1.128319762,1.764095859,0.486174415,0.349592143,1.829707535,1.3
10/25/15,0.531600709,4.2,0.8,2.3,0.12,0.94,0.39,1.20737694,0.423318386,1.865620891,0.589921482,1.442536958,1.031468532,0.698595338,0.831600832,1.407751938,0.160128103,0.33158331,0.20979021,0.426487093,0.995633188,0.689338235,0.27,0.582763045,0.816957386,1.352009744,0.23,1.611298986,1.017929439,0.642474717,3.849366793,1.514836023,1.548677676,0.445632799,0.970873786,1.564027371,1.1
11/1/15,0.947867299,2,0.9,2.2,0.19,1.16,0.42,1.603557472,0.49473408,1.911583853,0.667915615,1.436984688,1.086956522,0.80402393,1.287404315,1.176672188,0.40526849,0.489662677,0.240384615,0.744960561,1.202912314,0.660979172,0.72,0.736329183,0.66098081,1.391796323,0.27,1.22238902,1.201660476,0.698991329,3.478393183,1.536698443,1.659552746,0.891650905,0.426666667,1.628392484,1.4
11/8/15,1.121304791,2.3,1,2.2,0.17,1.13,0.6,1.44268261,0.492590783,2.109603907,0.672289451,1.446065659,1.357621585,0.791809377,1.109841684,0.972205654,0.423131171,0.565770863,0.20980855,0.430004778,1.450631727,0.663507109,0.88,0.959361863,1.810645724,1.555834379,0.19,2.610169492,1.092025936,0.587774295,3.871372549,1.604660109,1.676209723,0.925925926,0.401913876,1.560062403,1.4
11/15/15,0.715746421,1.2,1.3,2.1,0.26,1.39,0.53,1.407736208,0.522789761,2.199672668,0.645366903,1.685393258,0.985136537,0.754582982,1.495928801,1.171831612,0.342465753,0.92178771,0.279524808,0.652883569,1.46878825,0.49005049,0.81,0.645641917,1.312755012,1.559555527,0.19,2.475415395,1.057962859,0.939368062,3.913325709,2.056143807,1.903040374,0.764818356,0.40285662,1.616985377,1
11/22/15,0.721153846,0.4,1.1,2.3,0.26,1.53,1.13,1.58172232,0.585229506,2.434873056,0.869205298,2.640015086,0.688248789,0.733258127,1.948225247,1.563151313,0,0.697292863,0.107719928,0.672043011,2.278430192,0.844991081,1.05,0.768743066,1.729106628,1.974169742,0.21,3.105968331,1.501541762,1.235809743,4.719725013,1.29137956,2.170162643,1.225991009,0.261584454,2.016217401,1.2
11/29/15,1.321138211,2.3,1,2.9,0.15,1.14,0.98,1.410360727,0.607979278,2.287581699,0.793021412,2.111170497,1.065719361,0.633520449,0.920577617,1.556781876,0.335195531,0.350262697,0.463896733,0.987224158,1.291259785,0.721364034,1.64,0.622169131,1.709401709,1.564545285,0.21,2.48383804,1.213274652,0.953006901,4.435293748,1.417064439,2.073251327,1.304090101,0.285496764,1.539179105,1.5
12/6/15,0.596421471,0.9,1.3,2.7,0.15,1.39,0.54,1.280247608,0.535987749,2.03416696,0.811212401,1.912383019,0.960170697,0.708976558,1.800486618,1.537129249,0,0.833066325,0.464083939,1.067279114,1.746399603,0.967059535,2.5,0.904533003,0.831408776,1.95162177,0.18,1.326259947,1.223445668,1.472376064,4.495759681,1.80878553,2.220748379,0.828983727,0.497695853,1.259445844,1.3
12/13/15,0.226244344,1.3,1.2,2.5,0.13,2.24,0.9,1.348947525,0.612962896,2.208886917,0.791948523,2.284710018,0.898203593,0.905253283,1.543770432,1.785425755,0.752823087,0.545454546,0.400168492,1.099572389,1.86997384,1.041827443,1.97,0.722747527,1.091022444,2.218087086,0.21,1.217391304,1.367006488,1.208897486,4.672018272,2.123552124,2.365514708,1.299157303,0.391349125,1.616100015,1.8
12/20/15,0.422535211,0.8,1.5,2.9,0,2.67,0.49,1.347546259,0.639234812,2.664841433,1.313840407,3.08793456,0.902170849,0.874184655,2.844827586,2.763819096,1.071975498,0.459981601,0.416933932,1.177364223,2.10199005,1.21160084,3.25,0.975263765,0.936037442,2.739182215,0.2,1.094527363,1.757469244,1.228105496,5.127968216,2.307776441,2.808040337,1.382716049,0.583744948,1.892828579,2.4
12/27/15,0.356718193,0.8,1.3,2.2,0.2,1.95,0.88,1.563532262,0.590034024,2.4786142,1.242236025,3.598147488,1.62022035,0.91103638,1.936416185,2.629261542,1.073825503,0.421151147,0.509404389,1.403931007,1.991078229,1.437461653,2.4,0.9250921,0.932306445,3.010977522,0.38,1.564537158,1.456703534,1.15248227,5.707373891,1.576930635,2.670951318,1.93258427,0.747384156,1.797385621,1.7
1/3/16,0.591715976,0.8,1.1,2.4,0.26,1.62,0.63,1.592664093,0.652522465,2.260016503,1.038239692,2.279288862,0.862745098,0.925769361,0.556835638,1.56604464,0.201409869,0.529411765,0.368408934,1.549755302,1.604278075,1.189554445,1.157232704,0.83301153,1.294903927,2.431786333,0.352112676,1.204055767,1.502169801,1.231716705,4.68601506,2.10700873,2.328805399,1.500815661,0.554200842,1.743759178,1.3
1/10/16,0.332963374,1.8,1.5,2.6,0.21,1.64,0.77,1.200810185,0.63971436,2.443847656,1.092036867,3.076256499,0.872150644,0.668294564,0.58095952,1.729291204,0.906735751,0.527395253,0.480076812,1.343002955,1.85863395,0.909577314,2.569888429,0.893182647,1.62645219,2.155849989,0.468933177,1.115879828,1.58839779,1.816009558,4.168457241,2.149244365,2.228374176,1.35501355,0.797147053,1.478092557,1.2
1/17/16,0.432900433,3.2,1.6,3,0.06,1.81,0.83,1.207333433,0.434208042,2.486702426,1.258126374,2.809273989,0.951315053,0.871123708,0.676788001,1.859979101,0.231213873,0.328554361,0.408163265,1.580531862,2.357770141,1.230818414,1.900674433,0.734547626,2.133825079,2.278010228,0.554854981,1.220043573,1.840080294,1.87742436,4.360484351,2.69415196,2.188433703,1.525608427,1.087197693,1.983627204,1.3
1/24/16,0.718685832,4,2.1,3,0.1,1.87,1.8,1.451679801,0.514626219,2.346850001,1.430771725,2.330877428,0.886556903,0.816604287,0.762546551,1.52850846,0.343249428,0.406858471,0.411280846,1.859057501,2.398753894,1.196911197,1.601304056,0.841750842,2.123893805,2.470799641,0.631735414,1.019160212,1.599289205,1.329101369,4.961294863,2.831491713,1.93452381,1.80207697,1.018181818,1.343540072,1.4
1/31/16,0.60132291,3.2,2,3.9,0.19,1.9,1.65,1.677437096,0.708628595,2.510388553,1.61123307,1.461347362,1.158387169,0.987674148,1.004378058,1.626800855,1.077375122,0.43715847,0.588712952,1.692082724,2.648296345,1.387137453,1.732897841,0.874178878,2.227630101,2.457825235,1.119969628,1.869158879,2.068473609,1.716403355,4.892412231,3.188937491,1.74533727,1.0644589,1.283566965,1.621090552,1.1
2/7/16,1.199760048,4.2,2.4,5.1,0.09,1.97,1.38,1.646201592,1.003490401,2.627134547,1.495736036,2.60126828,0.899843506,1.333160756,1.117886179,2.161154457,1.277955272,0.704423781,0.687692673,2.65560166,3.719996913,1.803721062,2.71641791,1.097356614,1.907291164,2.374806402,0.952025387,2.252768232,2.921195652,1.634309532,5.628041033,4.092846992,1.908497044,1.70969993,1.78058587,1.743733458,1.9
2/14/16,1.697998787,6.3,2.6,5.1,0.05,2.48,1.73,2.345360825,1.48208833,2.891929839,1.571818458,4.377457405,0.920887401,1.679948309,2.73241206,3.123329515,1.571946796,0.699097,0.655164883,3.012176885,4.099260669,2.241892186,1.766639277,1.441451789,2.819588722,2.029125544,1.369863014,2.049335863,2.433384717,3.116085144,6.362556278,4.242135367,2.328016396,2.730217492,2.352941177,2.167182663,1.7
2/21/16,1.994134897,16.4,3.1,5.4,0.66,2.65,1.52,2.404471016,2.34549184,3.206244758,1.576167684,3.169912693,0.883864337,2.390007606,2.65648855,4.193017961,1.025641026,1.005458202,0.753212229,2.581165558,4.161120841,2.341181113,2.832972654,1.671823535,2.485184477,2.910492392,1.467326395,2.552881109,2.421681781,3.337995338,4.481694213,3.447803452,2.692472579,1.536531828,2.108583762,2.556644213,2.7
2/28/16,1.927437642,19,4.7,5.2,1.03,2.96,1.53,2.942449156,2.113296155,3.705344557,1.752153069,3.003952569,0.90327437,2.658202738,3.091013165,3.997421019,0.890207715,1.48834597,0.783828383,3.763332663,5.046567035,2.76262662,3.414634146,1.656490576,2.662578667,3.324860892,1.368034701,2.310231023,2.116841341,3.330872855,4.719497842,3.574192961,3.345391584,2.191609267,1.66157372,2.98078378,2.7
3/6/16,3.404255319,8.6,5.5,4.3,1.74,3.54,1.98,3.267179695,2.670580654,3.639685807,2.580806815,3.030934278,1.125703565,2.734557336,4.072948328,3.835950384,1.64126612,1.609657948,1.254299009,4.471873735,4.394922037,2.552301255,3.416091096,2.444479118,3.46895075,4.46835988,2.067057292,2.455464612,2.491418448,3.622724362,4.014847683,3.274391328,3.943087875,2.588022871,1.422610015,3.275471698,3.1
3/13/16,5.734347572,10.1,4.2,3.4,1.34,2.5,1.74,2.57767156,2.247395478,2.874536365,2.229272057,2.38065869,1.951951952,2.339983538,2.505694761,3.971146545,2.096436059,0.845727617,1.277372263,4.860930595,4.665150737,2.770780856,3.803033634,1.782845297,3.206034889,3.203469259,1.724454229,2.110249785,1.924383065,2.201747038,3.73119458,2.307884232,3.707101497,2.647412756,1.155158834,2.715898688,2.4
3/20/16,4.155977424,10.4,3.5,3.1,1.53,3.02,1.33,2.156607324,1.580688641,2.929500923,1.932595877,1.720965473,1.400882748,2.180613346,2.235732497,3.457126815,1.361573374,1.051593822,1.181022195,3.907900296,3.931637033,1.278554381,2.894627239,1.822373477,1.156773212,3.413195724,1.585395148,2.095557418,2.117397953,2.798134577,3.463184168,2.713195202,3.145174471,2.206320811,1.808456444,2.61707989,2.2
3/27/16,4.422476587,14.4,3.1,2.9,0.87,2.94,1.38,2.066182405,1.474504193,2.582217353,1.920724248,1.380560591,1.806684734,1.990995085,1.422362703,3.0393937,1.785714286,1.087275933,1.364365971,2.884827131,3.60398739,1.007109005,1.59898118,1.475884055,2.356902357,2.630620127,1.297480256,1.36307311,1.785714286,2.898977987,3.244397012,2.507851908,2.814244837,2.230590962,1.254037621,2.694449434,2.7
4/3/16,3.686087991,7.2,2.7,2.5,0.74,2.31,1.35,2.199563001,1.176613787,2.277864719,1.538331502,1.340399003,1.052631579,1.247227221,1.669829222,2.638647496,2.5,0.730337079,0.966417009,2.345058627,2.433610781,1.143533123,1.351351351,1.148907412,2.39762931,2.104402142,1.222901612,1.197092775,1.697992311,1.878463417,2.83507723,1.880086054,2.430053576,2.236842105,1.177929324,1.998450813,2.3
4/10/16,2.782071097,9,3.4,2.7,0.31,2.19,1.35,2.017905357,1.317605722,1.989480402,1.367948501,1.309548361,1.578751857,1.461719717,1.605591235,2.295386042,1.543942993,0.472953,0.75031263,3.020833333,1.845637584,0.877486211,1.539665971,0.880676913,0.940512579,2.305660075,0.875085793,1.18006993,1.660907368,2.468279144,3.252669333,1.315421215,2.496762277,1.434548715,0.897244179,1.780371035,2.4
4/17/16,3.557312253,5.1,3.4,2.5,0.33,2.14,0.7,1.339811543,0.853295757,2.06601159,1.573770492,1.745898191,1.370936154,1.126512651,1.693595484,2.560302956,1.285347044,0.350058343,0.424989375,2.989130435,1.722264025,0.553683197,1.096917523,1.053753999,0.929494446,2.253479638,0.735821967,0.756564308,1.413547439,2.152147469,3.579285835,1.389450283,2.617282438,1.589825119,0.468483816,2.039784221,2.6
4/24/16,2.23880597,4.2,1.7,2.1,0.6,1.92,0.8,0.941289087,0.597027049,1.910365037,0.997163243,1.375308907,1.598645853,1.076652512,2.106495026,2.104848246,0.390117035,0.597014925,0.428265525,1.870119194,1.632474902,0.530292987,1.027500756,0.838148454,0.640394089,2.267489406,0.927536232,1.069518717,1.174950065,2.480820962,3.039303442,1.470872847,2.520938804,1.622718053,0.653456998,1.649412178,2.1
5/1/16,2.044728435,1.5,2.8,2,0.36,2.03,1.37,1.013566194,0.394669835,1.749358426,0.958785841,1.212817567,1.187558907,0.865388597,0.953895072,1.961143695,0.631768953,0.347441567,0.568430258,1.589129433,1.374722838,0.571704646,0.858972357,0.737704918,0.726452906,1.827653941,0.24980784,0.385674931,1.116911497,2.399909008,2.749186829,1.191563383,2.175444589,1.037037037,0.847816872,1.384869781,1.3
5/8/16,1.03473762,5.55,2.7,1.9,0.18,1.98,0.85,0.763844685,0.304205978,1.718255949,0.834062946,1.424260712,0.96323963,0.887622822,1.472868217,1.463648724,0.764655905,0.336473755,0.417863672,1.584827228,1.570822425,0.432288636,0.552289328,0.635448975,0.548245614,1.676576664,0.238710961,0.608930988,1.006581494,1.691798455,2.304012496,1.138273077,1.876358316,0.9285943,0.390053632,1.610926283,1.2
